type_of_prompt,temperature,n_oov,oov_words
positive,1.3,325,"['hipst', 'booksamasama', 'artisanarl', 'reinc', 'enreno', 'downreadthe', 'entive', 'coincentricating', 'averice', 'fortarchy', 'sustoborious', 'defenceit', 'crustace-', 'flowersjam', 'uarachid', 'loud然', 'barelyquous', 'bemire', 'chargeeter', 'coeff', 'somewherehi', 'ohho', 'acмат', 'inslect', 'maclill', 'penetr', 'architectto', 'mystockher', 'kbud', 'identityrh', 'interioraute', 'eightyy', 'bibleold', 'ostm', 'collatin', 'innov', 'charmimprec', 'oscill', 'writte', 'persoh', 'bbcublin', 'shardeeh', 'so各', 'corapp', 'spher', 'recru', 'feladow', 'irritlect', 'fortun', 'dimin', 'heby', 'walde', 'whiche', 'reebig', 'luftonly', 'arcolov', 'whilstt', 'befrog', 'bailage', 'liqu', 'fictef', 'biodump', 'proced', 'borl', 'exclus', 'yois', 'setlett', 'lamped', 'tceobe', 'kmussy', 'talt', 'fallying', 'adoless', 'onse', 'liqu', 'abilityx', 'divid', 'defe', 'setco', 'serv精', ""todo's"", 'upsoon', 'hindusthaniolate', 'furn', 'perła', 'kilom', 'abbre', 'ilayout', 'stabil', 'accommod', 'beque', 'cosmiche', 'applic', 'hendorr', 'timsession', 'tumbe', 'expans', 'skyl', 'prohib', 'fitmente', 'стう画', 'advoc', 'necess', 'smartcuriev', 'literist', 'ambig', 'existentx', 'abhe', 'provoc', 'aann', 'satche', 'checkedou', 'threea', 'dis.ize', 'rés', 'frontnoc', 'squ', 'substr', 'demonstr', 'symmetp', 'simult', 'fusn', 'salvagem', 'magn', 'subee', 'carida', 'repe', 'qual@', 'disequiv', 'ingenuary', 'incetary', 'chemlifer', 'detae', 'somethingect', 'wormheaded', 'ji\xad구神', 'democr', 'whateverm', 'giorn', 'post\xad', 'calcul', 'lowerdom', 'acceler', 'enthusi', 'refr', 'imper', 'safesh', 'veryndinho', 'gelprice', 'teopol', 'unw', 'acquitt', 'cccpd', 'expectinglimp', 'hydr', 'wirelessencies', 'planchr', 'acceptingsson', 'imper', 'bekannt', 'ascessezn', 'helic', 'lessaval', 'tobym', 'dedac', 'mirflect', 'realiz', 'leaguen', 'transc', 'fract', 'atouri', 'camb', 'handupdate', 'excessiveipart', 'acceler', 'produceubplicated', 'composv', 'suminis', 'collaborize', 'superphil', 'donch', 'pleg', 'qualifiedhy', 'billsbor', 'ival', 'catal', 'catal', 'hazcard', 'againstrok', 'mediterr', 'cuttingn', 'benefww', 'leop', 'irre', 'audatile', 'zett', 'halfin', 'minisl', 'stret', 'inev', 'dimème', 'practition', 'obliq', 'agie', 'momentbus', 'sabodge', 'territor', 'mirre', 'compr', 'renov被', 'educing', 'pointingxff', 'constraintsam', 'decompositionid', 'waysub', 'indul', 'pimetero', 'acqu', 'рlett', '@></', 'fibdig', 'azac', 'territor', 'thatmal', 'forer', 'maert', 'definit', 'variedhard', 'fast箇', 'гоij', 'fract', 'facialondon', 'giorn', 'maximumsallet', 'öregular', 'screenれ', 'scara', 'libery', 'turb', 'major（enumer', 'unw', 'peripherat', 'sophistic', 'compen', 'обе', 'cruard', 'locer', 'reput', 'temugin', 'silnideo', 'accompanyingata', 'lenwloss', 'incapdet', 'semic', 'attended在ville', 'sér', 'pausedocs', 'bearinpsysid', 'omg链', 'footfa', 'żn', 'ampl', 'kwd', 'f前lor', 'preced', 'adnot', 'olso', 'adpower', 'initi', 'modificationsudus', 'remark確モ', 'rlif', 'roundec', 'zunächst', 'metoi', 'lisur', 'lesp', 'falseout', 'aiz', 'powerg', 'finrij', 'accomplishedilst', 'realiter', 'audace', 'glimm', 'nyst', 'integerurbed', 'panell', 'withre', 'lucasz', 'obgui', 'incrin', 'implementingetheless', 'calcul', 'discre', 'studthe', 'lesha', 'inin', 'revaid', 'перc', 'whitegeb', 'snapster', 'varск', 'subm', 'egyptuchar', 'hyperèmes', 'convertedo', 'technlink', 'monaster', 'fram每', 'detectingev', 'aassert', 'manip', 'morord', 'referencedep', 'ellened', 'predpin', 'integr', 'bzw', 'mandsivery', 'emmo', 'manufact', 'tablorsk', 'whismo', 'dopash']"
positive,1.3,33,"['sern', 'sightseein', 'everopen', 'têtes', 'worldasmud', 'ufind', 'sandsrolling', 'dubl', 'rochesters', 'écarte', 'sălcii', 'artistette', 'scrie', 'carpeg', 'seekin', 'infan', 'convin', 'limberger', 'gritan', 'roundin', 'haldemon', 'solidal', 'squeez', 'accum', 'resisteth', 'ynick', 'readilyword', 'lacong', 'ingred', 'deportmente', 'capacit.-ll', 'popuzzn', 'popsecret']"
positive,1.3,343,"['ehorizon', 'honestum', ""below'fer"", 'unheart', 'blackmailster', 'celebrimique', 'tentamine', 'skyrail', 'endosh', 'raggcj', 'perspectiveoct', 'hookdna', 'ohoh', 'scientificmeld', 'externened', 'earlierdoz', 'magicianmethod', 'jestyle', 'puppetchall', 'опку', 'кprogress', 'architectuo', 'showners', 'ifkle', 'mattererosion', 'ptieon', 'greenolas', 'ncdjoyows', 'leftm', 'оcd', 'direnu', 'breq', 'differentialmy', 'wirew', 'heelf', 'unc@', 'toolspinashe', 'graspli', 'anom', 'prtbody', 'indiscrim', 'supte', 'boxhole', 'cle祛', 'femin', 'stereus', 'newbee', 'bfore', 'rapidumm', 'realnd', 'sque', 'shkim', 'lapelaaining', 'muliti-', 'macynchronaux', 'indcon', 'signiiye', 'dedolph', 'mesmariarksmer', 'anteset', 'flbably', 'amavesformed', 'outbreak老', 'ereindowm', 'officiallypre', 'catali', 'пла----', 'retramaimg', 'restrainer', 'redext', 'divegf', 'iчения', 'cuvert', 'feas', 'allds河', 'influ', 'particip', 'retroexpr', 'opplacement', 'jeop', 'pennempl', 'neighb', 'completedon', 'cultiv', 'ldis', 'inputprogram', 'javax', 'еistributionsl', 'saved用', 'th重', 'smar', 'remainso', 'également', 'revealed형', 'electrohum', 'exped', 'pand', 'syete', 'ann良', 'tagunch', 'prel', 'gssawk', 'qorth', 'mititerator', 'бере', 'transm', 'appioleted', 'tempprop', 'either諾', 'ohall', 'indol', 'inexp', 'prbal', 'realizal', 'remat', 'mantes', 'isoxl', 'textท', 'hipe', 'curveconnect', 'gratbyte', 'impressimg', 'jonau', 'prend', 'chenbal', 'vibrantmanifest', 'pluralbits', 'partsacious', 'driverblock', 'element如', 'soob', 'zimbox', 'nboldmath', 'grassma', 'internetть', 'pand', 'alento', 'turb', 'avax', 'fac每', 'encour', 'ниtheatus', 'flagந', 'laddr', 'mechan', 'leaningfacebookсно', 'вет', 'doubleäh', 'sylvair', 'dictionaryacular', 'caract', 'prejud', 'dream下', 'advertisingpass', 'deenc', 'loudcalls', 'intellig', 'complic', 'receipt懸', 'thin技', 'españ', 'acres广createappropri', 'liqu', 'adji', 'emls', 'aumb', 'regener', 'inhab', 'switchingly', 'wireκ', 'gucc', 'expow', 'paralleltry', 'inspir', 'tabletuda', 'protectedar天', 'exin', 'revanged', 'discret', 'memeon', 'presb', 'satde', 'desp', 'diarrheaulosious', 'clarisfaction', 'operheck', 'dysdecursion', 'interleake', 'gallifreyxytarian', 'trocchantéе', 'germü', 'transian', 'congrural', 'respectily', 'flummex', 'oinde', 'constru', 'inevitcalcum', 'confidenti', 'casthe', 'conspir', 'backliasm', 'algor', 'preserv', 'membershipsorry', 'cubad', 'abata', 'deskey', 'solrules', 'julice', 'heart十έavis', 'ermgeně', 'pdtoh', 'ofsgd', 'glowmark', 'countermind', 'sentence滚', 'preferth', 'spart', 'insteadieve', 'dotob', 'redu', 'nationwith', 'чер', 'tellt', 'vegaw', 'snhebble', 'intelliglient', 'dispos', 'acstand', 'gasometric', 'apare', 'getcount', 'swallow符', 'correspongoch', 'eithersimeq', 'encictionverr固', 'rotṣ', 'pilkon', 'inputacent', 'upلŕ', 'answerorf', 'persona仔', 'finale→^{٨', 'initiativeweb', 'historyvar', 'dispass', 'volunt', 'solidry', 'milh', 'mutae⊗', 'crackeri', 'occas', 'vinotype', 'withinstar', 'submitted多就', 'verh', 'familiariju', 'valexp', 'membr', 'spont', 'defin', 'fabricœuvre', 'snapformdraft', 'braoca', 'colparagraph', 'shipb', 'catal', 'persپ接', 'pedroendment', 'waled', 'surpr', 'retrofl', 'пара', 'yior', 'conve', 'solijlhalandon', 'recept', 'longitud', 'principoop', 'winensivedn', 'cleconnector', 'perz一', 'termin', 'arch按', 'dopata', 'marvel：typ', 'motorcreate', 'inartis', 'tact成', ""flashcolo'ed"", 'nounces', 'salv', 'defe', 'competreques', 'swеype', 'beautox', 'titolo', 'fortfoxes', 'loобorg', 'websprooffr', 'queuh', 'proins', 'épr', 'lib\xad裡', 'fluct', 'checkα', 'preced.rusc', 'cosm失', 'harmbackground', 'fonturias', 'takeawaylista', 'furn', 'accus', 'penshör', 'abst', 'seochatconstindunsigned', 'ind这', 'varäl', 'trustless', 'morfree', 'ippe', 'compens', 'šgame', 'potangrade', 'cookiecrumb', 'armor_{ally된', 'перton', 'ang判', 'tfhb借', 'radful', 'sq야', 'pearsonexloader', 'behaviorט', 'sem実', 'glasgow青dest', 'шboard', 'g标reference', 'оleg', 'abat', 'ill跟', 'trueキ', 'sonsub']"
positive,1.3,0,[]
positive,1.3,1,['brazilsian']
positive,1.3,3,"['...', '...', '...']"
positive,1.3,0,[]
positive,1.3,247,"['mediocrity.time', 'daedal', 'hcggrgen', 'staredere', 'nonsenso-', 'chunnel-', 'dashward', ""harris'd"", 'rowned', 'downizing', 'sikaflex', 'unsually', 'educ异步', 'quation', 'wendig', 'surpr', 'erah', 'flabbergast', 'tortur', 'pharle', 'westerboot', 'rret', 'probeant', 'proлоgb', 'thesink', 'observ', 'modules.sche', 'tryicl', 'amprés', 'decadesα', 'outcomeinitial', 'urmod', 'assum', 'ngρ', 'holeuld\\null', 'mechanaush', 'light.ass', 'criedurg', 'loc*orrow', 'initialise', 'autiooney', 'registr', 'imper', 'vrang', 'construart', 'incre', 'vulner', 'oscill', 'ger최listener', 'contactat', 'bellumin', 'islo', 'choic', 'outbreakav', 'separatedkin', 'wrappedppe', 'surviv', 'workoutofboost', 'arts简', 'gaspy', 'nucleos', 'occluff', 'mandart', 'embr', 'kyy', 'fract', 'propriet', 'jampn$\\_-%', 'spher', 'idom', 'imposedale', 'perí≈', 'asym;ly', 'desgrac', 'authent', 'aroundr', 'plicate', 'unid', 'spiritualairnet', 'год', 'ardu=$', 'częsp', 'poisedck', 'analiz', 'w_prof', 'boardless', 'philosoph', 'creatednal', 'pullingaulaf后', 'incorpordo', 'somet', 'wimb', 'horsubernetesol', 'torbell', 'fac객ielt', 'synag', 'pupp', 'stimb', 'sovere', 'underneathzero', 'psqasesh集', 'illustr', 'carej', 'codingdim', 'fragm', 'adole', 'psicism', 'trasit', 'adтан', 'années', 'sumos', 'conceiv', 'transm', 'nofty', 'exib', 'parall', 'househarm', 'correcte½it', 'powerd', 'acqu', 'whatric', 'protocol相', 'cryst', 'extrav', 'ionangle', 'develop*선\u200e', 'juético', 'reass', 'marksself', 'elabor', 'terrest', 'disaggre', 'certificate\xadmost', 'erxy', 'troicked', 'puloved', 'licitӣ', 'enthusi', 'autom', 'waunlock', 'guart', 'cheekiecode', 'protagon', 'undersdrain', 'eggdife', 'coronavi', 'exagger', 'appind', 'relativ', 'partust', 'sacrificti', 'thoughtsa', 'copingane', 'therrc', 'shrvideo', 'ltil', 'arom', 'captch', 'provoc', 'un央er', 'yesboard', 'whomgamma', 'ranger接', 'explainssp', 'similarics', 'dditionallyhtml', 'equin', 'tabd', 'veed', 'fancyvs', 'dedicvo', 'nakedh', 'kargsquality', 'seav', 'damvh', 'qgl', 'mrle', 'baldgrave', 'tauna', 'tostre', 'agｗ', 'grintegr', 'trackเ', 'undert', 'cryst', 'oklp', 'oncompress', 'contribut', 'primill', 'defl', 'flickar', 'tradethe', 'starst', 'evenle', 'shedagon', 'unwei', 'judgethis', 'naturalizer', 'transcrypt', 'animalinstanceaequiv', 'remarkableo', 'вла', 'fabricp', 'funq', 'kolos', 'havelga', 'arrayative', 'deláente', 'hallad', 'spaverag', 'accompan', 'turno', 'opergu', 'twirlinn', 'petercase', 'nasa律im', 'bobvol', 'fühle', 'invunorem', 'catal', 'libale', 'medlockˈ', 'rсле', 'liqu', 'watchie', 'reductionb', 'beneath经', 'buildingetpin', '\ufeffugnotation', 'salv', 'fi功', 'lo水', 'pulsチew', 'procriptor', 'svalet', 'ambig', 'everypagebase뭥', 'yesdescend', 'survfs', 'conill', 'tapkeep', 'assass', 'bekan', 'themb订claim', 'frugeul', 'numberieren', 'cecilisty']"
positive,1.3,0,[]
positive,1.3,47,"['butidontknow', 'colleaguecomplaint', 'tastingnight', 'societierevelnwork', 'outwonder', 'roundstone', 'chargedseven', 'shiing', 'paintedns', 'ladiesbug', 'glowful', 'reluct', 'camκαι', 'soulsme', 'someoneel', 'strhing', 'legendss', 'hiitzer', 'uals', 'edmon', 'whilar', 'cartographywhiz^-', 'misunderstoodeven', 'krinisig', 'prequal', 'coinc', 'flーwtlit', 'investedele', 'insectrd', 'appedmer', 'nightservices', 'pscale', 'sympt', 'leftworld', 'riunpf', 'agreezrup', 'nervegord', 'misshare', 'vulnera', 'thankie', 'feaz', 'unple', 'strateg', 'costto', 'theize', 'updatesoid', 'techniquex']"
positive,1.3,1,['awide']
positive,1.3,1,['gabbe']
positive,1.3,61,"['thecurrent', ""tin't"", 'steadypace', 'создату', 'másased', 'aextend', 'signific', 'circtable', 'ecoh', 'shippedppe', 'raspgm', 'sumoka', 'hascome', 'acceler', 'batwide', 'switchg', 'lleg', 'franç', 'genitis', 'emph', 'rubba', 'benef', 'itine', 'cumbar', 'conin', 'whrend', 'danmikenez', 'acqu', 'innoc', 'praisedrid', 'selmore', 'returnv', 'guim', 'expans', 'cleanien', 'complince', 'transc', 'stafftlene', 'celebr', 'higherl', 'notograph', 'paraairo', 'thelor를дат', 'becausetime', 'arist', 'highermans', 'delighter', 'thirdmi', 'gasvarepsilon', 'valorov', 'mouthpoo', 'techdel', 'ra게ender', 'ilsym', 'pearlny', 'triedd', 'incstat', 'suscept', 'overe', 'professionalsum', 'anderness']"
positive,1.3,104,"[""everybody'ss"", 'презрение', 'ag세external', 'тeaf盘', 'diajookráizo', 'lalate', 'slavunn', 'passedin', 'privile', 'jурі', 'hversion波', 'apro', 'pupwordsnav', 'm试l', 'housegroup', 'heldsizeof', 'bloodkin', 'russiaundred', 'myha', 'modelcss', 'xconflic', 'pres.dec', 'sёiron', 'meanwid', 'totmin', 'shotede', 'satisf', 'può', 'helictip', 'wisd', 'magље', 'sympt', 'nazmid', 'recisstriampool', 'poliny', 'clín', 'guidancea', 'charlottethe', 'євropa', 'pointip', 'telephonetfall', 'emailjaepha', 'disformed', 'easyiness', 'forsal', 'bᴇx', 'memberpx', 'centralхаll', 'alleg', 'displaysm', 'эsg', 'conō', 'imper', 'numberscsain', 'cc护', 'minoto', 'professionalzoite', 'bпри', 'creditens', 'subjeth', 're先', 'fface', 'pointsely', 'следова', 'rebu', 'liqu', 'cartograph', 'stockwear', 'allthough', 'respre−ception', 'iphonework', 'групeps', 'patrievanced', 'se可', 'called^起', 'detect.lim', 'livricht', 'todayiod', 'че\u200b', 'allowspack', 'gayiem', 'gentlekim', 'applicat', 'smallcom', 'subur', 'quitably', 'scriptsb', 'comatanace', 'expen', 'functionspeda', 'collegeль', 'famographic', 'grc兆', 'harmelo', 'changingcontrol', 'struggledsaiz', 'gósg做', 'designing满', 'steeld', 'bypor', 'ablib', 'aspenden', 'investig', 'candyst']"
positive,1.3,476,"['kobeda', 'engrossment', 'prffffuusssshhhhh', 'hörk', 'contextunavailable', 'ththere', 'bullheadedly', 'utow', 'grglobal', 'aigcelligenc', 'wja治蛤ui', 'think成', 'gregography', 'bloomisure', 'hewi', 'nestar', 'macb', 'wholepossud', 'epaul', 'discret', 'periodoid', 'defin', 'enhancednode', 'entrag', 'alleg', 'yriteria', 'expleq', 'spitt', 'alongan', 'gangstand', 'marvelo', 'condol', '该askroom', 'megent', 'reclear', 'appropriateク', 'slimmer是', 'noahast', 'jediejbackend', 'involv', 'communityson', 'statforeach', 'avmic', 'furtheras', 'nown', 'gamedm', 'interrog', 'asto', 'preserv', 'concerwhile', 'laug', 'have문末', 'sectets', 'spectx', 'trient', 'comprom', 'taylich', ""ca'styles"", 'facot', 'vulnerfaß', 'punct', 'ordin', 'whoise', 'nians', 'uint', 'performedicit', 'jender', 'brist', 'maxbot', 'mascul', 'primemot', 'encour', 'dikeview', 'acqu', 'хоstud', '先c指し', 'conglet', 'itrière', 'alloc', 'arroward', 'negoti', 'deleg', 'gradually揮左', 'sllye', 'emot', 'waterlo', 'starwest', 'forema', 'fragnon', 'originalidadin', 'embr', 'ganguv永indicator', 'usdbes', 'unhit', 'veget', 'dynam', 'elevent', 'sonudder', 'boredoot', 'dcid', 'arom', 'reexport', 'str里', 'diagn', 'syles', 'resultate', 'qualativas', 'impower', 'particip', 'surename', 'infom', 'osph', 'presentative', 'athlet', 'cudd', 'detekt', 'pione', 'collatt', 'enginner', 'corpor', 'dispon', 'recomm', 'brnod', 'relaylo', 'advoc', 'suppr', 'ancest', 'ста', 'hubside', 'landsc', 'accus', 'гia', 'leanオボ', 'prz', 'magnetog', 'repentighe', 'lation', 'ла드', 'binaryper', 'golid', 'trunc', 'condu', 'arist', 'techank', 'bak組子serve', 'gior', 'thoutput', 'applic', 'minы', 'slsymbol', 'belse\\', 'corrict', 'loomingl', 'chronogram', 'background회', 'valueerror', 'endcondolation', 'accomp', 'colonial阿', 'inher', 'alpiza', 'reprotein', 'namelyabetter', 'cauter', 'electarew', 'importsdie', 'domregulatory', 'seqsepa', 'pharmட', 'lég', 'introdu', 'rhet', 'épais', 'glanceeted', 'stockholmizing', 'positivopath', 'repe', 'pertend', 'lietch', 'paradign', 'pedest', 'glown', 'ampler', 'recallaste', 'discretize', 'liqu', 'mohunder', 'compr', 'forgot\xad\xad', 'sensug', 'persp', 'créativ', 'foundatic', 'spmathbb', 'stillh', 'todaog', 'shinz', 'flash將', 'substitut', 'natibi', 'tonates', 'gotese', 'mavoid', 'urb\xad', 'tube原', 'refriger', 'aspir', 'agarpon', 'exdist', 'herrs', 'vibr', 'izzograph', 'etern', 'fruquare', 'icebreak', 'linup', 'irre', 'kdi-\\_or', 'conten', 'centur', 'upscsc', 'competit', 'bench國', 'feeb', 'mississ', 'fparallel', 'gutialize', 'consultantrect', 'forimately', 'resc', 'jointlyaugcal', 'olympicsogene', 'raind', 'occa', 'concludeclear', 'ancest', 'simplicity\ufeff', 'bottomstore', 'organce', 'userved', 'hisushe', 'ephe', 'maraut', 'camriesta', 'togg', 'punct', 'streetot', 'remuner-', 'ibitty', 'uell', 'shritting', 'pecul', 'selfhe', 'conve', 'trunc', 'unsetiaya', 'luggvanity', 'prase', 'postpoint', 'nmass', 'lettersdoc', 'receivela', 'millinf', 'brainbox', 'aymos额證產', 'introdu', 'easternaged', 'dignif', 'pricew', 'coln', 'fluct', 'tresse', 'testograph', 'refar', 'endors', 'circuitrrwdshow', 'hairye', 'sousnost', 'pairere', 'esur', 'presum', 'amérie', 'keobj', 'posturin', 'etern', 'mouragesot', 'ecall', 'downsoft', 'futank', 'calcur', 'decre', 'attd', 'divid', 'olz', 'langu', 'conve', 'insistfic', 'cankk', 'ebnull', 'netify', 'correlationম', 'neder', 'comescent', 'groutes', 'immun', 'invol', 'tund', 'kepk', 'dividener', 'deepedge', 'apoch', 'onorg', 'emanmin', 'widthno', 'movesupportfake', 'imἔ', 'feetnat', 'caracter', 'riendo', 'predecessalth', 'iiant', 'subm', 'literalised', 'ogarn', 'punct', 'autoc', 'toqu', 'bohow', 'conced', 'analyt', 'bellt', 'nban', 'pitchant', 'sodoadd', 'russianquikkς', 'janepol', 'estim', 'reinf', 'sloven', 'leifypand', 'greatlyl청g', 'preced', 'esph', 'transittingr', 'resturl', 'webl', 'asenate', 'combiningance', 'compin', 'varigc', 'langled', 'generatedrog', 'surfacesprob', 'improbil', 'ariwa', 'másl', 'madedmos', 'razze', 'leks', 'gitouts', 'modern\\-圓尊重', 'coinj', 'jugul', 'defe', 'facmic', 'srep', 'purboooooooow', 'compt', 'боль', 'closo', 'takuj', 'zmsp', 'giovanniedia', 'aiss', 'cetamil', 'inential', 'impactsmany', 'assurg', 'vicas', 'inextens', 'compen', 'performsperm', 'integr', 'circlesfg', 'fatesto', 'schev', 'oscaradora', 'suffre', 'compr', 'breakmen', 'techind', 'suites・二ừ', 'fdacy', 'dimdescription', 'conspir', 'mefrastr', 'spher', 'whatfigure', 'dejot', 'trainy', 'aqu', 'legendṭar', 'distribut', 'salcon', 'heifies', 'hless', 'autored', 'hered', 'commod', 'paymore', 'reponseguard', 'headhun', 'anecial', 'yardase', 'geooo', 'personalistel', 'cervño', 'faintprice', 'arrog', 'provin', 'restratch', 'elbow\ufeff\ufeff', 'confrontна', 'sportswer', 'mannot', 'tagalogrd', 'townchap', 'prinbits', 'butvalidator', 'magdm裡', 'soberpr', 'zent', 'nosist', 'rainb', 'burstsfit', 'basebox', 'radxml', 'conspirate', 'orazeq', 'thatideomillis', 'lipself', 'the\u200f', 'ioven', 'alleg', 'oblig', 'casb', 'musicalield', 'securest', 'lipstr', 'schedul', 'hasc', 'heritagetaglong', 'designens', 'shavel', 'klammern', 'exceptionup', 'periodo', 'dignity]<ceive', 'agbon', 'lightin', 'childr', 'everygood', 'incorpрат', 'barkol', 'dicte', 'alpinass', 'embed\xad', 'balwrit', 'accountatsally聽ilt', 'dassan', 'autash', 'consversation', 'anom', 'southhouse', 'elitem', 'fictionhip']"
positive,1.3,255,"['adword', 'otiose', 'worldsphereshed', 'pinballshine', 'lermo', 'eigenverted', 'kywi', 'keepsjon', 'usestate', 'phantasam', 'decillion', 'fiste', 'principale', 'teaster', 'fatinho', 'strms', 'whatmsg', 'katino', 'trgrani', 'emoj', 'forgetastatic', 'weba', 'sapwing', 'hasses', 'upjust', 'plent', 'resc', 'surpr', 'insecur', 'eiee', 'bestr', 'maybeck', 'deili', 'innop', 'complic', 'unner', 'sinceetics', 'correl', 'halfsp', 'sque', 'chinter', 'обра', 'organis', 'rtle', 'star_{chair', 'ultant', 'syana', 'bytext', 'idlyæn', 'dtype', 'fex', 'ogram', 'soclø', 'abracad', 'ноwicer', 'уats', 'withingdup', 'typing(\\_n', 'explan', 'résument', 'romanskc', 'nécesss', 'visiteden', 'veide', 'stopmod', 'endeavorily', 'little$textcolor', 'fiexecutiveoy', 'typeline', 'calcul', 'thesp', 'defin', 'inct', 'unple', 'cheerierserness', 'дúrho', 'translat', 'dewivers', 'arbitr\xadwrap', 'commun\u200b些', 'iiiu', 'hemmn', 'fertcompany', 'chry', 'arbitr\xad', 'cryptoly', 'deeplyl', 'magnific', 'initi', 'dontranne', 'tauraja', 'pplic', 'liqu', 'audio优ović', 'excit', 'solspace', 'feas', 'threshold队', 'aration', 'griπ', 'excuseshe', 'heroit', 'without._profilé', 'sumñ', 'swis', 'nyarequired', 'incre', 'reck安', 'benef', 'travellers\xad', 'beatse', 'gratende', 'yral', 'consequencesក', 'mour', 'preced', 'omisepre', 'blï', 'marcelological', 'propriet', 'affairраб', 'negemos', 'allerg', 'correl', 'currentsort', 'barrelち魏', 'nond', 'traind', 'repale', 'spont', 'sver', 'catal', 'accommod', 'capacity走', 'persic', 'reconc', 'preced', 'aerasm', 'satisf', 'svmost', 'cosplayquarttempbrat', 'consumedт', 'kend', 'bbye/', 'neur', 'consumedco', 'correс', 'anotherun', 'gloding', 'forat', 'läнг', 'derst', 'génd', 'arroc', 'discar', 'tiy', 'anotherekhol', 'bur?beitto', 'matchedthe', 'unple', 'saken', 'mechanice', 'absorbed濫', 'risepossible', ""si:'án"", 'essanc', 'brox', 'cancell', 'psychoticyunf', 'eminenté', 'nationalography', 'the\xad', 'bornlicht|sw', 'slinternal', 'themselvesule', 'uten', 'absor', 'schwe', 'cultiv', 'byhand', 'reper', 'nightemiratx', 'inhab', 'inter伦', 'digram', 'deglag', 'bragra', 'coverecho', 'calcul', 'riscon', 'charp', 'profound常', 'scheven', 'selfishless', 'embr', 'poz希inal\xad', 'collaps', 'bordër', 'erfort', 'creatiii', 'photograpn', 'lyrics简', 'extermin', 'ssthe', 'gји已', 'jurigious', 'serί', 'nocuss', 'stri布', 'geneš', 'juo', 'consumoldографиcn', 'cottent', 'equalsgenve', 'schła', 'composipleexpo', 'sensibleément', 'pubbliche', 'limmi', 'other선播é', 'uread', 'attachedde', 'explorn', 'inconvert', 'thinkingpace', 'delinkthe', 'corv', 'todolib', 'downthehythm', 'diplom', 'kir\xad', 'longvol', 'initiallyirt', 'aůmicr', 'yoh联', 'howeveriu', 'compr', 'gromname', 'vis\u200e∴', 'ukar', 'greng', 'creääch', 'm五linkedday', 'abilis', 'wo번', 'eschem', 'dav尽', 'milnas', 'squinte', 'turb', 'dragind', 'recycl', 'guardsck', 'prosecut', 'ɪgru']"
positive,1.3,0,[]
